ts,pid,comm,file,size,entropy,is_enc
1769820422.1224086,10546,apt-get,#1625,4096,4.6505,0
1769820422.1232514,10546,apt-get,#1625,4096,4.6719,0
1769820422.1261258,10546,apt-get,#1625,4096,4.6639,0
1769820422.126985,10546,apt-get,#1625,4096,4.7794,0
1769820422.12994,10546,apt-get,#1625,4096,4.7340,0
1769820422.1308937,10546,apt-get,#1625,4096,4.8507,0
1769820422.133778,10546,apt-get,#1625,4096,4.7121,0
1769820422.1346564,10546,apt-get,#1625,4096,4.7330,0
1769820422.136551,10546,apt-get,#1625,4096,4.7390,0
1769820422.1374156,10546,apt-get,#1625,4096,4.7425,0
1769820422.1380653,10546,apt-get,#1625,2978,4.7881,0
1769820422.1419,10546,apt-get,#1625,4096,4.8094,0
1769820422.1428175,10546,apt-get,#1625,4096,4.7695,0
1769820422.145763,10546,apt-get,#1625,4096,4.7569,0
1769820422.146639,10546,apt-get,#1625,4096,4.7887,0
1769820422.149494,10546,apt-get,#1625,4096,4.7997,0
1769820422.150391,10546,apt-get,#1625,4096,4.6898,0
1769820422.1513515,10546,apt-get,#1625,4096,4.7513,0
1769820422.1544528,10546,apt-get,#1625,4096,4.7521,0
1769820422.1554298,10546,apt-get,#1625,4096,4.8364,0
1769820422.157334,10546,apt-get,#1625,4096,4.7245,0
1769820422.158184,10546,apt-get,#1625,4096,4.7537,0
1769820422.16206,10546,apt-get,#1625,4096,4.7831,0
1769820422.1629415,10546,apt-get,#1625,4096,4.7738,0
1769820422.1658697,10546,apt-get,#1625,4096,4.8274,0
1769820422.1668081,10546,apt-get,#1625,4096,4.6876,0
1769820422.1697364,10546,apt-get,#1625,4096,4.7703,0
1769820422.1706412,10546,apt-get,#1625,4096,4.7534,0
1769820422.173659,10546,apt-get,#1625,4096,4.7963,0
1769820422.174604,10546,apt-get,#1625,4096,4.7953,0
1769820422.175425,10546,apt-get,#1625,4096,4.6690,0
1769820422.1783826,10546,apt-get,#1625,4096,4.7117,0
1769820422.1793408,10546,apt-get,#1625,4096,4.7186,0
1769820422.1822248,10546,apt-get,#1625,4096,4.7472,0
1769820422.18311,10546,apt-get,#1625,4096,4.7756,0
1769820422.1860905,10546,apt-get,#1625,4096,4.7895,0
1769820422.1870184,10546,apt-get,#1625,4096,4.6800,0
1769820422.1898973,10546,apt-get,#1625,4096,4.7198,0
1769820422.1907442,10546,apt-get,#1625,4096,4.7213,0
1769820422.1936314,10546,apt-get,#1625,4096,4.7133,0
1769820422.194492,10546,apt-get,#1625,4096,4.7687,0
1769820422.195317,10546,apt-get,#1625,4096,4.7829,0
1769820422.1982224,10546,apt-get,#1625,4096,4.7970,0
1769820422.1991003,10546,apt-get,#1625,4096,4.7747,0
1769820422.2010362,10546,apt-get,#1625,4096,4.6743,0
1769820422.2018692,10546,apt-get,#1625,4096,4.6390,0
1769820422.2057385,10546,apt-get,#1625,4096,4.6665,0
1769820422.2067325,10546,apt-get,#1625,4096,4.8208,0
1769820422.2096388,10546,apt-get,#1625,4096,4.8444,0
1769820422.2105234,10546,apt-get,#1625,4096,4.8076,0
1769820422.2113202,10546,apt-get,#1625,4096,4.7667,0
1769820422.2141945,10546,apt-get,#1625,4096,4.8004,0
1769820422.215032,10546,apt-get,#1625,4096,4.6944,0
1769820422.217914,10546,apt-get,#1625,4096,4.6038,0
1769820422.2187867,10546,apt-get,#1625,4096,4.6411,0
1769820422.2216809,10546,apt-get,#1625,4096,4.7542,0
1769820422.2225914,10546,apt-get,#1625,4096,4.7731,0
1769820422.2233899,10546,apt-get,#1625,4096,4.8473,0
